id_annonce,site,prix,surface,prix_m2,type,description,description_detail,code_postal,ville,latitude,longitude,url,image,date_dernier_scan,statut,derniere_verification_http,sur_carte,source_localisation,precision_localisation,position_fiable,quartier,type_local,dist_vice_sex-shop,nb_vice_sex-shop_500m,dist_vice_bar,nb_vice_bar_500m,dist_vice_tabac,nb_vice_tabac_500m,dist_vice_cbd_shop,nb_vice_cbd_shop_500m,dist_gentrification_épicerie_fine,nb_gentrification_épicerie_fine_500m,dist_gentrification_atelier_vélo,nb_gentrification_atelier_vélo_500m,dist_nuisance_aire_de_jeux,nb_nuisance_aire_de_jeux_500m,dist_nuisance_discothèque,nb_nuisance_discothèque_500m,dist_superstition_pompes_funèbres,nb_superstition_pompes_funèbres_500m,dist_gentrification_salle_sport,nb_gentrification_salle_sport_500m,dist_vice_kebab,nb_vice_kebab_500m,dist_gentrification_crèche,nb_gentrification_crèche_500m,dist_nuisance_école,nb_nuisance_école_500m,dist_gentrification_fleuriste,nb_gentrification_fleuriste_500m,dist_nuisance_station_service,nb_nuisance_station_service_500m,dist_vice_casino,nb_vice_casino_500m,dist_gentrification_yoga,nb_gentrification_yoga_500m,dist_gentrification_torréfacteur,nb_gentrification_torréfacteur_500m,dist_nuisance_salle_de_concert,nb_nuisance_salle_de_concert_500m,dist_superstition_cimetière,nb_superstition_cimetière_500m
1062,Orpi,2250.0,180.0,12.5,Appartement,4 pièce - 3 chambre - EXCLUSIVITÉ VISITE VIRTUELLE par mois LOCATION s 180 m2 5 - Vieux Ly on Message s Cave Bon état Non meublé Etage : 1 Favoris,"T4 d'exeption de 180 m² au cœur du Vieux-Lyon + place de stationnement. 8 Place Saint-Jean, 69005 Lyon Un appartement rare, spacieux et plein de caractère au cœur du Vieux-Lyon ! Venez découvrir ce magnifique T4 de 180 m², idéalement situé sur la Place Saint-Jean au cœur du quartier historique et touristique du Vieux-Lyon. Avec ses volumes généreux, son cachet et son emplacement exceptionnel, cet appartement offre un cadre de vie unique, à deux pas des commerces, restaurants, transports en commun et de toutes les richesses du centre historique lyonnais. Dès l'entrée, vous serez séduit par une vaste entrée qui donne le ton de ce logement. L'appartement se compose de : - Un très beau séjour donnant directement sur la Place Saint-Jean, offrant une vue et une atmosphère particulièrement agréables - Une grande cuisine indépendante, aménagée et équipée - 3 chambres, dont une superbe chambre en mezzanine - Une salle de douche - Une salle de bains - De nombreux rangements - Des WC séparés Les 180 m² permettent de profiter d'un véritable sentiment d'espace, avec des pièces généreuses et une configuration idéale pour celles et ceux qui recherchent un logement avec du caractère et de beaux volumes. Le logement bénéficie également : - D'une cave privative avec porte blindée - D'une place de stationnement À noter concernant la place de stationnement : celle-ci est réservée exclusivement aux véhicules thermiques. Elle ne peut pas être utilisée pour un véhicule électrique ou hybride rechargeable. Charges et équipements : - Chauffage individuel au gaz - Eau chaude individuelle au gaz - Eau froide individuelle, à souscrire directement auprès de l'Eau du Grand Lyon Disponible immédiatement. Découvrez l'appartement depuis chez vous grâce à la visite virtuelle : https://envisite.net/vtour/fr/3dae2m/frame Un bien aussi spacieux et aussi bien situé est une opportunité rare à Saint-Jean. Venez découvrir tout le charme de cet appartement d'exception au cœur du Vieux-Lyon !",69005,Lyon,45.761189,4.826646,https://www.orpi.com/annonce-location-appartement-t4-lyon-5-69005-83f755c7-66f2-420b-a513-05b2db60b833/,,2026-09-24,active,,True,adresse,numero,False,Vieux Lyon,Grand (T4+),588.0,0,159.0,43,204.0,3,818.0,0,7.0,17,433.0,1,97.0,8,345.0,3,390.0,1,338.0,2,184.0,1,948.0,0,57.0,11,149.0,3,1746.0,0,3312.0,0,693.0,0,412.0,1,1185.0,0,1005.0,0
1063,Orpi,1400.0,86.0,16.28,Appartement,3 pièce - s 86 m2 1 400 €par mois LOCATION,"A louer, Appartement T3 NON MEUBLE à Lyon 9ème - CHAUFFAGE ET EAU COMPRIS. A Louer, T3 NON MEUBLE à Lyon 9ème (à la frontière avec Tassin la Demi Lune). Cet appartement à la location inclut toutes vos charges : chauffage, eau froide et eau chaude, il ne vous restera qu'a souscrire à votre abonnement d'électricité ! Appartement T3 de 85,88 m2 à louer idéalement situé à proximité immédiate des commerces, services, écoles et transports en commun (à 3min de la Gare de Gorge de Loup - 7 lignes de bus en bas de la résidence). La copropriété est calme et bien entretenue avec une gardienne, un local vélo / poussettes, un terrain de tennis. En très bon état, ce logement propose un séjour double 30 m2, donnant sur un balcon exposé SUD, une cuisine séparée de 11m2 entièrement équipée et meublée donnant également sur le balcon de 7m2. Dans la continuité du logement, vous trouverez deux chambres dont une avec un balcon de 8m2 exposé NORD, un dressing et une salle d'eau avec WC séparé. Un garage fermé en sous-sol ainsi qu'une cave complètent ce bien. Disponible immédiatement. Loyer : 1 340,00 euros charges comprises (dont 204 euros de charges comprenant l'eau chaude et froide, le chauffage et les parties communes). Dépôt de garantie : 1 136,00 euros Honoraires : 1 126,75 euros (dont 260,22 euros de frais d'état des lieux) Lien de la vidéo : https://youtube.com/shorts/vnuiYUm_I3I Pour visiter ou obtenir plus d'informations, contactez-nous dès aujourd'hui au 04 78 59 06 06.",69009,Lyon,45.77868704483074,4.795776314415213,https://www.orpi.com/annonce-location-appartement-t3-lyon-9-69009-c613f31e-6f5e-4077-9987-415792fe96bb/,,2026-09-24,active,,True,cp,,False,Vaise / Valmy,T3,3050.0,0,528.0,0,346.0,1,921.0,0,908.0,0,768.0,0,149.0,4,1490.0,0,1754.0,0,275.0,1,748.0,0,1542.0,0,126.0,2,909.0,0,416.0,2,4471.0,0,995.0,0,997.0,0,3020.0,0,1835.0,0
1064,Orpi,1749.0,82.0,21.33,Appartement,5 pièce - s 82 m2 1 749 €par mois LOCATION,"Appartement idéal pour colocation Lyon - 5 pièce(s) 82.05 m2. IDEAL COLOCATION pour 4 personnes Appartement meublé de type 5 de 85.02m² situé 322 Avenue Berthelot 69008 LYON au 4ème étage avec ascenseur. Il se compose d'un hall d'entrée, de quatre chambres, d'un séjour ouvert sur une cuisine aménagée et équipée, d'une salle d'eau et d'un WC séparé. Chauffage et eau froide inclus dans les charges Disponible immédiatement A proximité immédiate de la ligne de tramway T2 arrêt Bachut - Mairie du 8ème Loyer de référence majoré (loyer de base à ne pas dépasser) : 1172,46€ loyer de base : 1172,46€ complément de loyer: 252,54€",69008,Lyon,45.737288,4.866304,https://www.orpi.com/annonce-location-appartement-t5-lyon-8-69008-43caac36-dc50-4ab2-9323-1aa09a338588/,,2026-09-24,active,,True,adresse,numero,False,Monplaisir / Bachut,Grand (T4+),2641.0,0,90.0,3,600.0,0,2401.0,0,867.0,0,298.0,2,203.0,3,886.0,0,874.0,0,166.0,2,182.0,4,40.0,1,136.0,11,258.0,2,161.0,1,5382.0,0,1819.0,0,830.0,0,4461.0,0,825.0,0
1065,Orpi,1843.0,117.0,15.75,Appartement,4 pièce - s 117 m2 1 843 €par mois LOCATION,"Appartement Lyon 4 pièce(s) 117.09 m2 OUVERT COLOCATION!. OUVERT À LA COLOCATION ! En plein cœur du très recherché quartier d'Ainay , bel appartement de type 4 de 117.09 m² au 2ème étage avec ascenseur d'une copropriété bien entretenue. L'appartement se compose d'un hall d'entrée avec placard, d'un vaste séjour avec rangements muraux, d'une salle à manger donnant sur une cuisine aménagée et partiellement équipée (meubles, plaque de cuisson gaz, hotte, four, four à micro-ondes, lave-vaisselle), de deux chambres, d'une salle de bains avec fenêtre, toilettes séparées et buanderie. Cave. Chauffage individuel au gaz. Nombreux rangements. Loyer de référence : 12,3 €/m² Loyer de référence majoré : 14,8 €/m² soit 1732,93 € Loyer hors charges : 1740 € Provision pour charges : 50 € Complément de loyer : 7.07€ (cuisine aménagée et équipée) Honoraires : 1405,08€ dont 234,18€ d'état des lieux. Disponible immédiatement !",69002,Lyon,45.74721546716721,4.820740629558717,https://www.orpi.com/annonce-location-appartement-t4-lyon-2-69002-5b10371f-0c27-4d7a-bc7e-5441b6edf80b/,,2026-09-24,active,,True,cp,,False,Confluence,Grand (T4+),2021.0,0,79.0,5,584.0,0,960.0,0,725.0,0,603.0,0,199.0,5,640.0,0,1119.0,0,275.0,2,206.0,1,614.0,0,206.0,6,245.0,2,1144.0,0,4858.0,0,760.0,0,977.0,0,2798.0,0,1690.0,0
1066,Orpi,1520.0,113.0,13.45,Appartement,4 pièce - s 113 m2 1 520 €par mois LOCATION,"Appartement 4 pièces 113m2 À Louer. 23 Rue du Docteur Alberic Pont à Lyon 5ème, appartement situé au 6ème étage avec ascenseur, T4 de 113m2, Il se compose d'une entrée avec rangement, d'une grande pièce de vie d'une surface de 34m² donnant accès à deux balcons avec une vue dégagée au sud. Une cuisine indépendante avec balcon, possibilité de l'ouvrir sur la pièce de vie. Côté nuit, vous retrouvez trois grandes chambres, dont deux avec balcons, un dressing (pouvant se rattacher à l'une des chambres), une salle de bains, une salle d'eau et un WC séparé. La copropriété est fermée et sécurisée avec portail électrique, vous bénéficiez d'un jardin collectif joliment arboré. Une place de stationnement en location est disponible en supplément. Chauffage collectif. Loyer HC : 1370€ Provision sur charges (régularisation annuelle) : 120€ Loyer de référence : 10,70€/m2 Loyer de référence majoré : 12,80€/m2 soit 1449,98€ Dépôt de garantie : 1370 € Honoraires : 1 472,64€ dont 339,84€ d'état des lieux Libre immédiatement !",69005,Lyon,45.753451,4.799102,https://www.orpi.com/annonce-location-appartement-t4-lyon-5-69005-fb6091e2-5857-402f-bb87-c8f8bc84baa3/,,2026-09-24,active,,True,adresse,numero,False,Point du Jour / St Just,Grand (T4+),2891.0,0,1048.0,0,741.0,0,2342.0,0,2068.0,0,947.0,0,245.0,4,1570.0,0,685.0,0,793.0,0,1283.0,0,1356.0,0,289.0,4,306.0,1,1031.0,0,5426.0,0,2226.0,0,2393.0,0,3269.0,0,1371.0,0
1067,Orpi,1450.0,108.0,13.43,Appartement,4 pièce - s 108 m2 1 450 €par mois LOCATION,"À louer – Grand T4 de 108 m² – Lyon 8ᵉ – Disponible immédiatement. Situé au 133 rue Challemel-Lacour, au 7ᵉ et dernier étage avec ascenseur, ce spacieux appartement T4 de 108 m² offre une vue entièrement dégagée et un cadre de vie lumineux. Il se compose de trois chambres, d’une cuisine, d’une salle de bains, de nombreux rangements ainsi que d’un vaste séjour ouvert sur la salle à manger. Cette configuration offre différentes possibilités d’aménagement et peut notamment convenir à une famille ou à une colocation, (possibilité de créer une 4ème chambre semi-ouverte dans le séjour) Deux balcons permettent de profiter d’un agréable espace extérieur. Un garage privatif en sous-sol complète ce bien. L'appartement bénéficie d'un accès rapide aux lignes de bus et au tramway T6, facilitant les déplacements au quotidien. Disponible immédiatement Loyer de base: 1291€ Loyer de référence majoré: 1291€ Complément de loyer: 0€",69008,Lyon,45.729927,4.851155,https://www.orpi.com/annonce-location-appartement-t4-lyon-8-69008-173272dc-2cfc-48ec-996a-e0d8e770316c/,,2026-09-24,active,,True,adresse,numero,False,Monplaisir / Bachut,Grand (T4+),3335.0,0,158.0,1,182.0,1,2691.0,0,1669.0,0,643.0,0,134.0,3,616.0,0,1245.0,0,1041.0,0,672.0,0,1452.0,0,116.0,2,278.0,1,994.0,0,6098.0,0,1741.0,0,2064.0,0,4750.0,0,975.0,0
1068,Orpi,110.0,14.0,7.86,Appartement,Stationnement 14 m2 110 €par mois LOCATION,"Parking / box Lyon 3e Arrondissement. Exclusivité ORPI - LYON 3ème - 7 Rue professeur René Guillet - Dans une résidence sécurisée, garage fermé à louer en sous sol, au pied de la place Bir-Hakeim. Disponible de suite. Mesures : Largeur : 2m50 Hauteur : 2m20 Profondeur : 5m",69003,Lyon,45.75536368237295,4.859220542762589,https://www.orpi.com/annonce-location-stationnement-lyon-3-69003-4cd53631-ecef-44ec-aebf-219d111a764f/,,2026-09-24,active,,True,cp,,False,Part-Dieu / Villette,Studio/T1,575.0,0,154.0,4,489.0,1,995.0,0,446.0,3,139.0,1,246.0,10,1233.0,0,1111.0,0,279.0,3,580.0,0,620.0,0,422.0,5,575.0,0,506.0,0,3306.0,0,891.0,0,727.0,0,2538.0,0,1478.0,0
1069,Orpi,1800.0,62.0,29.03,Appartement,4 pièce - s 62 m2 1 800 €par mois LOCATION,"Appartement À Louer. APPARTEMENT D'EXCEPTION ENTIÈREMENT RÉNOVÉ AVEC TERRASSE – COLOCATION OU LOCATION COMPLÈTE Découvrez ce magnifique appartement entièrement refait à neuf, situé au 7 rue Lieutenant-Colonel Girard à Lyon. Alliant confort, modernité et prestations de qualité, il offre un cadre de vie idéal pour des colocataires comme pour une famille ou un groupe d'amis souhaitant louer l'ensemble du logement. Les points forts de l'appartement : Entièrement rénové avec des matériaux et finitions de qualité 3 belles chambres lumineuses Climatisation réversible dans chaque pièce pour un confort optimal en toute saison Agréable terrasse pour profiter des beaux jours Espaces de vie modernes et fonctionnels Proche des commerces, transports et commodités Option 1 : Colocation Chaque chambre est proposée au même tarif : 550 € de loyer + 50 € de charges Soit 600 € charges comprises par chambre Dépôt de garantie : 1 200 € par chambre Option 2 : Location de l'appartement entier 1 650 € de loyer + 150 € de charges 1 800 € charges comprises Dépôt de garantie : 3 600 € Rare sur le secteur, cet appartement offre un excellent niveau de confort et des équipements modernes dans un cadre agréable. Une opportunité idéale pour profiter d'un logement clé en main, prêt à accueillir ses futurs occupants. N'hésitez pas à nous contacter pour plus d'informations ou pour organiser une visite. _______ Votre dossier locataire : Démarquez vous et mettez toutes les chances de votre côté, merci d’utiliser DossierFacile (dossierfacile.logement.gouv.fr) pour constituer et nous envoyer votre dossier locataire, c'est un service gratuit du gouvernement qui aide les locataires à constituer un Dossier unique, complet et sécurisé afin de le partager simplement aux Propriétaires et Agences.",69007,Lyon,45.738616,4.828704,https://www.orpi.com/annonce-location-appartement-t4-lyon-7-69007-04f9f32b-9b1f-40d8-88bb-5c9dda0d2a9f/,,2026-09-24,active,,True,adresse,numero,False,Guillotière / Jean Macé,Grand (T4+),2734.0,0,93.0,1,652.0,0,1595.0,0,649.0,0,678.0,0,303.0,4,927.0,0,1281.0,0,622.0,0,65.0,1,889.0,0,265.0,6,650.0,0,397.0,1,5460.0,0,695.0,0,1584.0,0,3601.0,0,1172.0,0
1070,Orpi,1299.0,91.0,14.27,Appartement,2 pièce - s 91 m2 1 299 €par mois LOCATION,"LOCATION : appartement T3 (91 m²) à LYON. EXCLUSIVITÉ - GRAND APPARTEMENT 3 PIÈCES À louer PRISE DE RENDEZ-VOUS UNIQUEMENT VIA LE FORMULAIRE DE CONTACT DE L’AGENCE. Un email automatique vous sera envoyé afin de réserver votre créneau de visite. Découvrez cet appartement de 4 pièces de 91,36 m² à LYON (69005). Il inclut deux chambres, une cuisine aménagée équipée et une salle de bains. Le chauffage de l'immeuble est collectif fonctionnant au gaz. Une cave ainsi qu'un garage fermé sont associés à cet appartement. Il se situe au 2e étage d'un immeuble des années 70 de 11 étages avec ascenseur. Des établissements scolaires de tous niveaux se trouvent à moins de 10 minutes à pied. Côté transports, il y a 17 lignes de bus, la gare Lyon Gorge de Loup ainsi que la station de métro Gorge de Loup (ligne D) juste à côté. Des autoroutes et la nationale N6 sont accessibles à moins de 9 km. Il y a aussi des restaurants, des commerces, deux supermarchés, des boulangeries, un bureau de poste et quatre épiceries. zone soumise à encadrement des loyers. Cet appartement est proposé à la location pour un loyer mensuel de 1299€ CC, avec 120€ de provision sur charges. Un complément de loyer de 82,63 euros est compris dedans. (Cave, garage, résidence avec accès sécurisé et espaces verts communs, vue dégagée.) Le dépôt de garantie demandé est de 1.178,95€. Le montant estimé des dépenses annuelles d'énergie pour un usage standard s'élève entre 1 070 € et 1 490€. (indexé sur l'année 2021). Disponible fin aout",69005,Lyon,45.760787579404465,4.818693418022047,https://www.orpi.com/annonce-location-appartement-t2-lyon-5-69005-9fb7354a-eafe-4418-8223-1afb9931d1df/,,2026-09-24,active,,True,cp,,False,Vieux Lyon,T2,1170.0,0,486.0,1,506.0,0,1158.0,0,625.0,0,498.0,1,232.0,4,781.0,0,522.0,0,839.0,0,543.0,0,393.0,2,172.0,5,476.0,2,1241.0,0,3753.0,0,852.0,0,1030.0,0,1580.0,0,398.0,1
1071,Orpi,770.0,39.0,19.74,Appartement,1 pièce - 39 m2 770 €par mois PRIX EN BAISSE LOCATION,"Grand T1 non meublé de 38.77 m² à 770 € CC. Grand T1 non meublé de 38.77 m² à 770 € CC avec place de parking - 101 AVENUE LACASSAGNE 69003 LYON. Appartement au 2ème étage avec ascenseur situé au 101 avenue Lacassagne 69003 LYON se compose : d'un hall d'entrée, d'une pièce à vivre, d'une cuisine séparée aménagée, d'une salle de bain avec WC, placards et séjour donnant sur loggia de 5 m². Le logement est loué avec une cave et une place de parking. Eau froide comprise dans la provision sur charges. Disponible dès maintenant - Visite accompagnée sur rendez-vous. Contacter le service location au 04.72.33.00.81.",69003,Lyon,45.74814333550393,4.879503121053413,https://www.orpi.com/annonce-location-appartement-t1-lyon-3-69003-5ff11d7a-a6d5-418c-874e-17ede385cbfc/,,2026-09-24,active,,True,cp,,False,Montchat,Studio/T1,2277.0,0,102.0,3,68.0,2,2635.0,0,116.0,1,1145.0,0,223.0,5,2469.0,0,508.0,0,225.0,1,664.0,0,1575.0,0,211.0,7,608.0,0,975.0,0,4569.0,0,2643.0,0,863.0,0,4258.0,0,2011.0,0
1072,Orpi,1072.0,49.0,21.88,Appartement,2 pièce - s 49 m2 1 072 €par mois PRIX EN BAISSE LOCATION,"T2 meublé avec balcon – Lyon 3ème. Idéalement situé au 14 rue Lavoisier, au cœur du 3ème arrondissement de Lyon et à deux pas de la Gare Part-Dieu, ce bel appartement T2 meublé de 48,88 m² offre un cadre de vie de qualité. Il se situe au 2ème étage d’un immeuble moderne (construit entre 1991 et 2005) et sécurisé, avec ascenseur. L'appartement se compose d'une entrée menant à une pièce de vie lumineuse qui s'ouvre sur un agréable balcon. Vous profiterez d'une cuisine indépendante, entièrement équipée et aménagée sur mesure avec des matériaux de qualité. L'espace nuit comprend une chambre confortable ainsi qu'une salle de bains fonctionnelle. Le logement bénéficie d'une excellente performance énergétique (DPE classe C), garantissant un bon confort thermique et des dépenses maîtrisées. Transports : À seulement quelques minutes à pied de la Gare Part-Dieu (Métro B, Tramways T1, T3, T4, Rhônexpress et trains). Quartier : Proche de tous les commerces, du centre commercial Westfield Part-Dieu et des commodités du quotidien. Loyer Hors Charges (HC) : 919 € Provision pour charges : 80,00 € Loyer Charges Comprises (CC) : 999 € Loyer de référence : 801.63 € Disponible de suite. Pour toute visite, contactez le service location au 04.72.33.00.81. Pour déposer votre dossier, rendez-vous sur DossierFacile.",69003,Lyon,45.755777,4.858455,https://www.orpi.com/annonce-location-appartement-t2-lyon-3-69003-6bb5e09a-42de-460d-a834-cca4b6d2f493/,,2026-09-24,active,,True,adresse,numero,False,Part-Dieu / Villette,T2,505.0,0,80.0,4,531.0,0,946.0,0,428.0,3,69.0,1,311.0,11,1190.0,0,1065.0,0,352.0,3,576.0,0,551.0,0,375.0,5,548.0,0,460.0,1,3252.0,0,822.0,0,661.0,0,2464.0,0,1510.0,0
1073,Orpi,1192.0,65.0,18.34,Appartement,3 pièce - s 65 m2 1 192 €par mois LOCATION,"Appartement meublé Lyon 3 pièce(s). MERCI DE PRENDRE RDV EN LIGNE VIA LE FORMULAIRE DE CONTAT AGENCE - Vous recevrez un lien par mai pour la prise de rendez-vous et le dépôt de dossier. 1 rue de l'Espérance, appartement de type 3 meublé d'une surface de 65,42 m². Au rez-de-chaussée surélevé meublé avec du mobilier contemporain. Appartement composé d'un hall d'entrée desservant un séjour, deux chambres avec placards, une cuisine équipée et aménagée (lave-vaisselle, plaques de cuisson, réfrigérateur, congélateur, hotte, four), une salle d'eau avec lave-linge, WC séparés. Appartement disponible rapidement. Zone soumise a l'encadrement des loyers : Loyer HC : 1058€ Provisions pour charges : 92€ (parties communes, entretien de chaudière)",69003,Lyon,45.75839,4.875156,https://www.orpi.com/annonce-location-appartement-t3-lyon-3-69003-3e3cd914-906b-4703-86c7-29d7af67d7f0/,,2026-09-24,active,,True,adresse,numero,False,Montchat,T3,1544.0,0,331.0,2,797.0,0,1785.0,0,898.0,0,617.0,0,316.0,3,1493.0,0,1643.0,0,926.0,0,742.0,0,1840.0,0,283.0,7,664.0,0,1391.0,0,3407.0,0,1783.0,0,1485.0,0,3376.0,0,2370.0,0
1074,Orpi,2000.0,139.0,14.39,Appartement,5 pièce - s 139 m2 2 000 €par mois PRIX EN BAISSE LOCATION,"Appartement standing T5 - proche métro HENON - 139.41M² - 2 000€ CC. Rue Hénon - Proximité métro Hénon et toutes commodités. Appartement de type 5 meublé au 6eme étage sur 7 avec ascenseur. Il dispose d'une entrée, d'une cuisine indépendante équipée donnant sur cours et jardin, un grand séjour, quatre chambres spacieuses, une salle de bains, une salle d'eau et deux WC séparés. Un garage double en enfilade en sous-sol complète le bien. Chauffage individuel électrique par le plafond. Résidence sécurisée. Disponible de suite. Loyer 1812€ + charges 188€ (Communs, eau froide)",69004,Lyon,45.78110791612767,4.833089838279509,https://www.orpi.com/annonce-location-appartement-t5-lyon-4-69004-3c43dea7-9d57-4f38-b138-00589d031f9c/,,2026-09-24,active,,True,cp,,False,Croix-Rousse Plateau,Grand (T4+),1263.0,0,201.0,8,211.0,3,368.0,1,622.0,0,450.0,4,8.0,14,1066.0,0,44.0,9,86.0,4,195.0,2,164.0,2,156.0,8,189.0,1,446.0,2,1579.0,0,86.0,1,496.0,1,1113.0,0,1091.0,0
