id_annonce,site,prix,surface,prix_m2,type,description,code_postal,ville,latitude,longitude,url
965,SeLoger,1005.0,48.7,20.64,Appartement,"2 pièce - 1 chambre - s, , 48,7 m², Étage 6/6",69005,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260028817.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D15&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
966,SeLoger,1100.0,71.0,15.49,Appartement,"3 pièce - 2 chambre - s, s, 71 m², RDC/4",69000,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/26MG1C23LYMS.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D15&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
968,SeLoger,800.0,46.4,17.24,Appartement,"2 pièce - 1 chambre - s, , 46,4 m², étage",69001,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260741505.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D15&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
972,SeLoger,966.0,76.7,12.59,Appartement,"4 pièce - 2 chambre - s, s, 76,7 m², Étage 4/6",69005,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260145377.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D15&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
973,SeLoger,575.0,16.0,35.94,Appartement,"2 pièce - 1 chambre - Venissieux - s, , 16 m², étage",69000,Lyon,,,https://www.seloger.com/annonces/locations/appartement/venissieux-69/centre-max-barel-centre-nord/259370975.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D15&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL
974,SeLoger,1140.0,56.5,20.18,Appartement,"2 pièce - 1 chambre - s, , 56,5 m², Étage 1/6",69006,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/259928925.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D15&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
975,SeLoger,1343.0,105.9,12.68,Appartement,"3 pièce - 2 chambre - s, s, 105,9 m², étage",69003,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-3eme-69/la-guillotiere-nord/259423213.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D15&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
976,SeLoger,550.0,15.0,36.67,Studio,"1 pièce - Studio - , 15 m², Étage 2/5",69000,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260822025.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D15&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
977,SeLoger,530.0,29.0,18.28,Studio,"1 pièce - Studio , 29 m², étage",69007,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260751307.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D15&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
978,SeLoger,1985.0,102.1,19.44,Appartement,"4 pièce - 3 chambre - s, s, 102,1 m², étage",69006,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260741491.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D15&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
979,SeLoger,1394.0,69.6,20.03,Appartement,"2 pièce - 1 chambre - s, , 69,6 m², étage",69001,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260741479.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D15&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
982,SeLoger,690.0,29.3,23.55,Appartement,"1 pièce - 29,3 m², Étage 1/6",69008,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260291187.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D15&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
983,SeLoger,1050.0,48.0,21.88,Appartement,"2 pièce - 1 chambre - s, , 48 m², RDC",69005,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260257215.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D15&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
984,SeLoger,700.0,23.0,30.43,Appartement,"1 pièce - 23 m², RDC/1, dès le 02/03/2026",69003,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260257209.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D15&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
985,SeLoger,440.0,22.3,19.73,Appartement,"1 pièce - 22,3 m², Étage 2/2",69007,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260196701.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D15&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
988,SeLoger,1160.0,33.0,35.15,Appartement,"1 pièce - 33 m², Étage 3/4, disponible dès maintenant",69000,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/26SPQBB6GNJ6.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D15&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
993,SeLoger,850.0,34.0,25.0,Appartement,"3 pièce - 2 chambre - s, s, 34 m², Étage 5/7",69007,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-7eme-69/260284989.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D15&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
995,SeLoger,1200.0,75.3,15.94,Appartement,"3 pièce - 2 chambre - s, s, 75,3 m², Étage 2/4",69005,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-5eme-69/fourviere-saint-just/258814307.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D15&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
996,SeLoger,1590.0,112.0,14.2,Appartement,"3 pièce - 2 chambre - s, s, 112 m², Étage 2/5",69001,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/259862331.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D16&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
998,SeLoger,810.0,51.4,15.76,Appartement,"2 pièce - 1 chambre - s, , 51,4 m², étage",69009,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260574473.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D16&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
1001,SeLoger,688.0,20.0,34.4,Appartement,"1 pièce - 20 m², étage",69000,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260533769.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D16&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
1003,SeLoger,674.0,32.0,21.06,Appartement,"1 pièce - 32 m², Étage 2/7",69009,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/259463937.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D16&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
1005,SeLoger,840.0,55.0,15.27,Appartement,"3 pièce - 2 chambre - s, s, 55 m², étage",69000,Lyon,,,https://www.seloger.com/annonces/locations/appartement/tassin-la-demi-lune-69/centre-ville/257271943.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D16&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL
1007,SeLoger,843.0,48.0,17.56,Appartement,"2 pièce - 1 chambre - s, , 48 m², étage",69006,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260741533.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D16&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
1008,SeLoger,1390.0,78.0,17.82,Appartement,"3 pièce - 1 chambre - s, , 78 m², Étage 2/2",69003,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/259961617.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D16&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
1009,SeLoger,1470.0,89.1,16.5,Appartement,"2 pièce - 1 chambre - s, , 89,1 m², Étage 4/6",69006,Lyon,,,https://www.seloger.com/259606343/detail.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D16&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
1011,SeLoger,850.0,14.0,60.71,Appartement,"1 pièce - 14 m², RDC",69007,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-7eme-69/la-guillotiere-sud/259294933.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D16&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
1014,SeLoger,1470.0,74.0,19.86,Appartement,"3 pièce - 2 chambre - s, s, 74 m², Étage 6/6",69009,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-9eme-69/260776537.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D16&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
1015,SeLoger,1019.0,63.0,16.17,Appartement,"3 pièce - 2 chambre - s, s, 63 m², étage",69002,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260741547.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D16&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
1016,SeLoger,605.0,25.0,24.2,Appartement,"1 pièce - 25 m², Étage 3/4",69008,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260203799.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D16&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
1017,SeLoger,790.0,47.0,16.81,Appartement,"1 pièce - 47 m², RDC/6",69001,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260083109.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D16&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
1019,SeLoger,850.0,44.0,19.32,Appartement,"2 pièce - 1 chambre - s, , 44 m², étage",69000,Lyon,,,https://www.seloger.com/annonces/locations/appartement/villeurbanne-69/poudrette-les-brosses/259340073.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D16&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL
1020,SeLoger,1250.0,68.0,18.38,Appartement,"4 pièce - 2 chambre - s, s, 68 m², Étage 3/4",69003,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260838255.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D16&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
1021,SeLoger,980.0,53.2,18.42,Appartement,"2 pièce - 1 chambre - s, , 53,2 m², étage",69007,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260309061.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D16&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
1022,SeLoger,1313.0,60.5,21.7,Appartement,"3 pièce - 2 chambre - s, s, 60,5 m², Étage 1/1",69002,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260217145.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D16&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
1023,SeLoger,1020.0,49.5,20.61,Appartement,"2 pièce - 1 chambre - s, , 49,5 m², étage",69003,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260178219.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D16&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
1024,SeLoger,920.0,47.7,19.29,Appartement,"2 pièce - 1 chambre - s, , 47,7 m², étage",69005,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/259659763.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D16&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
1030,SeLoger,2490.0,127.0,19.61,Appartement,"6 pièce - 5 chambre - s, s, 127 m², RDC",69005,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-5eme-69/point-du-jour-menival/257269913.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D17&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
1032,SeLoger,1800.0,99.0,18.18,Appartement,"4 pièce - 2 chambre - s, s, 99 m², Étage 5/5",69005,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-5eme-69/vieux-lyon/255330875.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D17&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
1033,SeLoger,543.0,53.4,10.17,Appartement,"4 pièce - 3 chambre - s, s, 53,4 m², RDC",69008,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-8eme-69/laennec-mermoz/255126889.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D17&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
