categorie_cavalier,type_osm,nom_lieu,latitude,longitude,code_postal
Nuisance - Discothèque,nightclub,Azar Club,45.7355344,4.8155505,69002.0
Nuisance - Discothèque,nightclub,La Maison (Club),45.7312896,4.8230026,69007.0
Nuisance - Discothèque,nightclub,Queen Club,45.7695306,4.8313604,69001.0
Nuisance - Station Service,fuel,Total Access,45.7262794,4.829065,69007.0
Nuisance - Station Service,fuel,Total Access,45.738463,4.8675169,69008.0
Nuisance - Station Service,fuel,Avia,45.7472501,4.8669996,69003.0
Nuisance - Station Service,fuel,Avia,45.7371867,4.8240222,69007.0
Nuisance - Station Service,fuel,Total Access,45.7263694,4.8394053,69007.0
Nuisance - Station Service,fuel,TotalEnergies Raclet,45.7348657,4.8392987,69007.0
Nuisance - Station Service,fuel,Esso Express,45.7764017,4.8210749,69004.0
Nuisance - Station Service,fuel,Eni,45.754452,4.7803625,69005.0
Nuisance - Station Service,fuel,Eni,45.7788535,4.8283396,69004.0
Nuisance - Station Service,fuel,Eni,45.7805346,4.8121738,69004.0
Nuisance - Station Service,fuel,Total Access,45.7623454,4.8028535,69009.0
Nuisance - Station Service,fuel,Total,45.7746482,4.7941088,69009.0
Nuisance - Station Service,fuel,Quai des énergies,45.7257489,4.8389827,69007.0
Nuisance - Station Service,fuel,Esso,45.7765487,4.8209277,69004.0
Nuisance - Station Service,fuel,Esso,45.7805705,4.8004162,69009.0
Nuisance - Station Service,fuel,Avia,45.7544646,4.8528314,69003.0
Nuisance - Station Service,fuel,Esso,45.7346426,4.8181559,69002.0
Nuisance - Station Service,fuel,Avia,45.7539526,4.7774658,69005.0
Superstition - Cimetière,cemetery,Nouveau Cimetière de la Guillotière,45.7380918,4.8557353,69008.0
Superstition - Cimetière,cemetery,Ancien Cimetière de la Guillotière,45.7424192,4.8549203,69007.0
Superstition - Cimetière,cemetery,Cimetière de Loyasse nouveau,45.7615986,4.8136997,69005.0
Superstition - Cimetière,cemetery,Cimetière de Loyasse ancien,45.7623863,4.8112883,69009.0
Superstition - Cimetière,cemetery,Ancien cimetière de la Croix-Rousse,45.7846735,4.8199766,69004.0
Superstition - Cimetière,cemetery,Cimetière juif de Lyon,45.7402051,4.8436375,69007.0
Superstition - Cimetière,cemetery,Cimetière de Saint-Rambert,45.803442,4.8349389,69009.0
Superstition - Cimetière,cemetery,Nouveau cimetière de la Croix-Rousse,45.7822958,4.8188609,69004.0
Superstition - Cimetière,cemetery,Cimetière de la Croix-Rousse,45.783387,4.8188999,69004.0
Superstition - Cimetière,cemetery,Cimetières de la Guillotière,45.7396499,4.8557353,69007.0
Vice - Kebab,kebab,Street Food,50.6440366,3.0626015,
Vice - Kebab,kebab,Bodrum,50.6183275,3.0714318,
Vice - Casino,casino,Hôtel Casino Barrière Lille,50.6363698,3.0776213,
Gentrification - Atelier Vélo,bicycle,MontéVélo,50.6213395,3.044863,
Gentrification - Atelier Vélo,bicycle,Veloservice,51.2571056,4.7989575,
Nuisance - École,school,École primaire privée Saint-Sauveur et Saint-Eubert,50.6321234,3.0730465,
Nuisance - École,school,École maternelle Suzanne Lacore,50.6318381,3.0972534,
Nuisance - École,school,École primaire privée Sainte-Anne-Saint-Joachim - École élémentaire,50.6493643,3.0939249,
Nuisance - École,school,École primaire privée Sainte-Anne-Saint-Joachim - École maternelle,50.649692,3.091394,
Nuisance - Aire de jeux,playground,Inconnu,50.6242612,3.0511078,
Nuisance - Aire de jeux,playground,Toverstad,51.2610851,4.794179,
Nuisance - Aire de jeux,playground,Square des Enfants,50.6179137,3.0768307,
Nuisance - Aire de jeux,playground,Inconnu,50.6488447,3.0637693,
Nuisance - Aire de jeux,playground,Inconnu,50.6297787,3.0470701,
Nuisance - Aire de jeux,playground,Inconnu,50.6274877,3.0615945,
Nuisance - Station Service,fuel,Carrefour,50.6346062,3.120928,
Nuisance - Station Service,fuel,Total Access,50.6184109,3.0510537,
Nuisance - Station Service,fuel,Van Raak,51.2580796,4.8006357,
Nuisance - Station Service,fuel,Gulf,51.2617698,4.7900147,
Nuisance - Station Service,fuel,Tinq,51.2322348,4.8312823,
Nuisance - Station Service,fuel,Avia,51.2500501,4.8168867,
Nuisance - Station Service,fuel,Total Relai Esquermes,50.6257854,3.0355011,
Nuisance - Station Service,fuel,Avia,50.6389756,3.0206575,
Nuisance - Station Service,fuel,Q8 Easy,51.2524136,4.8142286,
Nuisance - Station Service,fuel,Van Raak Gierle,51.2718435,4.875033,
Nuisance - Station Service,fuel,Total Access,50.6295132,3.1019141,
Nuisance - Station Service,fuel,Pollet,51.2634235,4.8619866,
Nuisance - Station Service,fuel,Intermarché,50.6422983,3.012161,
Nuisance - Station Service,fuel,Esso,50.6322536,3.0703688,
Nuisance - Station Service,fuel,C. C. Carrefour,50.649395,2.9804548,
Nuisance - Station Service,fuel,Esso,51.291229,4.8710218,
Nuisance - Station Service,fuel,Esso,51.2928211,4.8722881,
Nuisance - Station Service,fuel,Carrefour,50.6306895,3.0959081,
Nuisance - Station Service,fuel,Station Service E. Leclerc,50.6342118,3.0986953,
Nuisance - Station Service,fuel,Total Access,50.6168241,3.0245844,
Nuisance - Station Service,fuel,TotalEnergies,50.6296033,3.0356289,
Nuisance - Station Service,fuel,TotalEnergies,51.2418138,4.8229936,
Nuisance - Station Service,fuel,Total Energies,50.6289233,3.0177531,
Nuisance - Station Service,fuel,Total,50.6295621,3.1018705,
Nuisance - Station Service,fuel,Tankstation VDV,51.2704823,4.8665206,
Vice - Kebab,kebab,Byzance,50.6365552,3.0253976,
Vice - Kebab,kebab,Le Royal,50.6381356,3.0664352,
Vice - Kebab,kebab,Aspendos,50.6256835,3.0507834,
Vice - Kebab,kebab,Le Must,50.6333134,3.0644414,
Vice - Kebab,kebab,Istanbul Concept,50.6284616,3.0376423,
Vice - Kebab,kebab,Snack Center,50.6328659,3.0906961,
Vice - Kebab,kebab,Pitta Fives,50.63266,3.0912611,
Vice - Kebab,kebab,Aza Kebab,50.6473481,3.0032873,
Vice - Kebab,kebab,Ali Baba,50.6323706,3.0548049,
Vice - Kebab,kebab,Yamatoz,50.6316344,3.0494793,
Vice - Kebab,kebab,Lezzet,50.6325841,3.0551005,
Vice - Kebab,kebab,Bosphore Kebab,50.6324329,3.05508,
Vice - Kebab,kebab,Marmaris,50.6315015,3.0540255,
Vice - Kebab,kebab,Efes Kebab,50.6263045,3.0488335,
Vice - Kebab,kebab,Unik Kebab Vieux Lille,50.6392944,3.0583247,
Vice - Kebab,kebab,Ali Baba,50.6306095,3.0557185,
Vice - Kebab,kebab,Turkmen,50.6138518,3.0477723,
Vice - Kebab,kebab,Celine Kebab,50.6298445,3.0459596,
Vice - Kebab,kebab,Snack de Waz,50.6267882,3.049911,
Vice - Kebab,kebab,LUKS Kebab,50.6330549,3.0535421,
Vice - Kebab,kebab,Yakamoz,50.637037,3.0685571,
Vice - Kebab,kebab,Le Timgad,50.6362539,3.0687156,
Vice - Kebab,kebab,Gur Kebab,50.6363243,3.0690853,
Vice - Kebab,kebab,Pitta Lomme,50.6406722,3.018531,
Vice - Kebab,kebab,Royal Naan,50.638027,3.0229518,
Vice - Kebab,kebab,La Broche,50.641788,3.0656443,
Vice - Kebab,kebab,Street Corner,50.6440366,3.0626015,
Vice - Kebab,kebab,Unik Kebab Lille Centre,50.6364908,3.0616295,
Vice - Kebab,kebab,Snack Mounir,50.6224963,3.0535645,
Vice - Kebab,kebab,Snack Tétouan,50.6225383,3.0535947,
Vice - Kebab,kebab,Inconnu,50.6367971,3.0623427,
Vice - Kebab,kebab,Snack Le 215,50.6207056,3.0521224,
Vice - Kebab,kebab,Unik,50.619689,3.0671954,
Vice - Kebab,kebab,El Riadh,50.6324479,3.0554039,
Vice - Kebab,kebab,O Berliner,50.6246009,3.0442387,
Vice - Kebab,kebab,Berliner das Original,50.6372143,3.0637706,
Vice - Kebab,kebab,La Pyramide,50.6369433,3.0688312,
Vice - Kebab,kebab,Krousty Bowl,50.6319841,3.0931461,
Vice - Kebab,kebab,Nefs Berliner Kebab,50.6326861,3.0548503,
Vice - Kebab,kebab,Laiali Alsham,50.6227204,3.0539523,
Vice - Kebab,kebab,Snack Zagora,50.625258,3.0495125,
Vice - Kebab,kebab,Pimentos Kebab,50.6398691,3.0191366,
Vice - Kebab,kebab,Mein Berliner - Döner Kebap,50.6200305,3.0684267,
Vice - Kebab,kebab,Sarah Snack,50.6304963,3.0974522,
Vice - Kebab,kebab,Izmir Kebab,50.6339419,3.0928203,
Vice - Kebab,kebab,Gumüs,50.6144566,3.0481662,
Vice - Kebab,kebab,GUR,50.6325147,3.0625624,
Vice - Kebab,kebab,Truva Kebab,50.6430755,3.0595242,
Vice - Kebab,kebab,Bodrum,50.6182671,3.0714455,
Vice - Kebab,kebab,Agadir Snack,50.6208411,3.0523127,
Vice - Kebab,kebab,L'Antalya,50.6419781,3.0867359,
Vice - Kebab,kebab,Snack Marbrerie,50.6302896,3.0979902,
Vice - Kebab,kebab,Lilse 2,51.2684288,4.8670922,
Vice - Bar,bar,Amul solo,50.6380195,3.0666219,
Vice - Bar,bar,Le Bettignies BBP,50.6411458,3.0644599,
Vice - Bar,bar,La Capsule,50.6405392,3.0601647,
Vice - Bar,bar,Bar Parallèle,50.6388083,3.0620971,
Vice - Bar,bar,Le Chopp'ing,50.6378612,3.0660888,
Vice - Bar,bar,Le Relax,50.6255032,3.0493538,
Vice - Bar,bar,Het Schranshof,51.2380339,4.82078,
Vice - Bar,bar,Le Bistrot de St So,50.6271108,3.0719565,
Vice - Bar,bar,Guapa,50.6295412,3.0582751,
Vice - Bar,bar,Le Plaisir,50.6292173,3.0685659,
Vice - Bar,bar,L'intervalle bar,50.6398695,3.0565641,
Vice - Bar,bar,Le Charlatan,50.6245777,3.0680164,
Vice - Bar,bar,Le Flint,50.6241973,3.068395,
Vice - Bar,bar,Tummy,50.6249793,3.069859,
Vice - Bar,bar,La Mousse Touch',50.6271593,3.0698078,
Vice - Bar,bar,Rebond,50.6280067,3.0697987,
Vice - Bar,bar,Mac Allans,50.6269306,3.0681938,
Vice - Bar,bar,L'Imposture,50.6194383,3.0613569,
Vice - Bar,bar,Le Molinel,50.6345782,3.0687716,
Vice - Bar,bar,Le Track,50.6324185,3.0628044,
Vice - Bar,bar,Trolls & Croque,50.6303726,3.0472236,
Vice - Bar,bar,Omega,50.6360563,3.0453976,
Vice - Bar,bar,Inconnu,50.6407576,3.0600394,
Vice - Bar,bar,Cartel Lille,50.6413913,3.0655605,
Vice - Bar,bar,Le Palais de la Bière,50.6369657,3.0694594,
Vice - Bar,bar,La Boulangerie Bar,50.6277099,3.0574787,
Vice - Bar,bar,La Coloc,50.6359495,3.0594704,
Vice - Bar,bar,Hyde Bar,50.6284695,3.0519524,
Vice - Bar,bar,Ma-Tine,50.6378968,3.058256,
Vice - Bar,bar,Brigand,50.6335759,3.0614312,
Vice - Bar,bar,B148,50.6327063,3.0636431,
Vice - Bar,bar,Café Jean,50.6239996,3.0548204,
Vice - Bar,bar,ingenue bar,50.627732,3.0578339,
Vice - Bar,bar,Le Studio Bar,50.6283633,3.0583491,
Vice - Bar,bar,Chez Philippe,50.6341492,3.1028685,
Vice - Bar,bar,Au Stop,50.6410436,3.0182519,
Vice - Bar,bar,Delirium café,50.6379587,3.0661968,
Vice - Bar,bar,Monsieur Le Zinc Lille,50.6328101,3.0537089,
Vice - Bar,bar,Le Napoléon,50.6370922,3.0697362,
Vice - Bar,bar,Taverne Flamande,50.6370267,3.0696177,
Vice - Bar,bar,Beerstro,50.6432293,3.060666,
Vice - Bar,bar,Espit Chupitos,50.6327084,3.0535609,
Vice - Bar,bar,Temple's Bar,50.6329778,3.0548362,
Vice - Bar,bar,Barberousse,50.6326206,3.0548384,
Vice - Bar,bar,Le Latina Cafe,50.6325503,3.054829,
Vice - Bar,bar,Le Point De Repère,50.6324286,3.0485289,
Vice - Bar,bar,Le décalé,50.6328507,3.0551417,
Vice - Bar,bar,Shooter's Bar,50.6329474,3.0551529,
Vice - Bar,bar,Royce Bar,50.6326348,3.0551099,
Vice - Bar,bar,Le SpeakEasy,50.6325186,3.0550999,
Vice - Bar,bar,Hidden Bar,50.6323871,3.0552466,
Vice - Bar,bar,L'imprévu,50.6331883,3.0548976,
Vice - Bar,bar,Affamés Assoifés,50.627577,3.0420197,
Vice - Bar,bar,Bistrot Minot,50.6313184,3.0495197,
Vice - Bar,bar,Le Network,50.6326178,3.0540985,
Vice - Bar,bar,Magnum Café,50.6323149,3.0550752,
Vice - Bar,bar,Zythum,50.6320211,3.0550568,
Vice - Bar,bar,Le Masséna,50.6333752,3.0549546,
Vice - Bar,bar,A Chiper A choper,50.6334449,3.054961,
Vice - Bar,bar,Le Rendez-Vous,50.6335534,3.0552532,
Vice - Bar,bar,Le Verde,50.6331117,3.0551955,
Vice - Bar,bar,JagerBar,50.6317644,3.053509,
Vice - Bar,bar,L'atomic Pub,50.6317307,3.0535814,
Vice - Bar,bar,Le Sherwood,50.6316904,3.0536286,
Vice - Bar,bar,La Plage,50.6320874,3.0529202,
Vice - Bar,bar,Le Solférino,50.6311763,3.0546207,
Vice - Bar,bar,La garderie,50.6320107,3.0420848,
Vice - Bar,bar,Chez Madeleine,50.6267192,3.0499495,
Vice - Bar,bar,L'absurde,50.6268771,3.0498483,
Vice - Bar,bar,Le First,50.6269144,3.0498345,
Vice - Bar,bar,Garden Bar,50.6332814,3.0552204,
Vice - Bar,bar,Les Tilleuls,50.6267621,3.0505749,
Vice - Bar,bar,L'Oxford,50.626692,3.0503143,
Vice - Bar,bar,Chez Ben,50.6255731,3.0504789,
Vice - Bar,bar,Chouga Barrio,50.625416,3.0496377,
Vice - Bar,bar,Au Cheval Blanc,50.6251385,3.0486459,
Vice - Bar,bar,Dernier Bar avant la Fin du Monde,50.6372976,3.0613923,
Vice - Bar,bar,Le Privilège,50.6390592,3.0587377,
Vice - Bar,bar,Le Lobby,50.6392361,3.0586026,
Vice - Bar,bar,L'Express,50.6356733,3.0700141,
Vice - Bar,bar,Au Lion Belge,50.6354038,3.0705534,
Vice - Bar,bar,Au Barbu,50.6246992,3.04524,
Vice - Bar,bar,Tam-Tam,50.6323671,3.0557331,
Vice - Bar,bar,La Belle Aventure,50.631738,3.0549937,
Vice - Bar,bar,Beer Square,50.6401103,3.0616019,
Vice - Bar,bar,Lipopette Bar,50.6275153,3.057311,
Vice - Bar,bar,Stairway,50.644886,3.0605584,
Vice - Bar,bar,High Voltage,50.6297063,3.0579535,
Vice - Bar,bar,Joker Bar,50.6410287,3.064695,
Vice - Bar,bar,La Faluche,50.6335256,3.0445096,
Vice - Bar,bar,Bistrot du Nouveau Siècle,50.6372379,3.0607217,
Vice - Bar,bar,Le Fontenoy,50.6293095,3.1126388,
Vice - Bar,bar,Chez Oit,50.6332966,3.0593965,
Vice - Bar,bar,Lokarria,50.6271622,3.0570218,
Vice - Bar,bar,Bibo Vino,50.6411013,3.0615909,
Vice - Bar,bar,Bib's,50.639498,3.0581786,
Vice - Bar,bar,Le St 21,50.6368218,3.0610093,
Vice - Bar,bar,Le Brice,50.6272787,3.0496924,
Vice - Bar,bar,Le Point de Départ,50.6348714,3.0476278,
Vice - Bar,bar,Le Rallye,50.6310839,3.0589568,
Vice - Bar,bar,Le Dabe,50.6323183,3.0546151,
Vice - Bar,bar,Huit Bar,50.6325927,3.0536829,
Vice - Bar,bar,Seven Bar,50.632059,3.052983,
Vice - Bar,bar,Le Barillet,50.639246,3.06496,
Vice - Bar,bar,Sud Tabac,50.6148678,3.0484725,
Vice - Bar,bar,La Pépite,50.6284311,3.0580485,
Vice - Bar,bar,KaraFun Lille,50.6302529,3.0557979,
Vice - Bar,bar,Les pirates,50.6299407,3.0452394,
Vice - Bar,bar,Bisous Bécots,50.6266325,3.0500076,
Vice - Bar,bar,Café Aux Halles,50.6266866,3.0499714,
Vice - Bar,bar,Le vieux faubourg,50.6375737,3.0692692,
Vice - Bar,bar,Le Saint-Charles,50.6311944,3.0260505,
Vice - Bar,bar,Cafe Society,50.6372964,3.0639162,
Vice - Bar,bar,Le Pacha,50.6346128,3.0572127,
Vice - Bar,bar,Capulet,50.6380862,3.0624229,
Vice - Bar,bar,Tikki Beach,50.6305838,3.0564494,
Vice - Bar,bar,Farafina,50.6292485,3.0588421,
Vice - Bar,bar,O Paradyz,50.6328905,3.0548544,
Vice - Bar,bar,L'Atelier Royal,50.6393479,3.0582926,
Vice - Bar,bar,Le Sebasto,50.6295782,3.0588046,
Vice - Bar,bar,Silom Bar,50.6337698,3.0545667,
Vice - Bar,bar,L'Imaginaire,50.6404504,3.0642612,
Vice - Bar,bar,La Canopée,50.6257887,3.0647918,
Vice - Bar,bar,Arcania,50.6377566,3.0234074,
Vice - Bar,bar,L'Antre de Lomme,50.6471367,3.0052031,
Vice - Bar,bar,La Griffe,50.6270851,3.0572957,
Vice - Bar,bar,Riddim,50.6242154,3.0549751,
Vice - Bar,bar,La Villa Club,50.6320301,3.0530435,
Vice - Bar,bar,Chicha Purple,50.6323118,3.0530345,
Vice - Bar,bar,Ixir Bistro Bar,50.6330361,3.0642991,
Vice - Bar,bar,Les frères pinard,50.640474,3.0608357,
Vice - Bar,bar,Le Central,50.6396575,3.0145548,
Vice - Bar,bar,Le Nul Par Ailleurs,50.6456071,2.9866542,
Vice - Bar,bar,Le Barley's Pub,50.6514817,2.9810566,
Vice - Bar,bar,BierBuik - Bloemeke,50.6394016,3.0582433,
Vice - Bar,bar,After Time's,50.6325466,3.0541788,
Vice - Bar,bar,Lanka Bar,50.6324874,3.0543079,
Vice - Bar,bar,L'Estaminet,50.6312703,3.0405676,
Vice - Bar,bar,Le Pearl,50.6314126,3.0403991,
Vice - Bar,bar,Delirium Café,50.6324365,3.054816,
Vice - Bar,bar,La Blonde,50.6382788,3.0584606,
Vice - Bar,bar,African Children,50.6388504,3.0586227,
Vice - Bar,bar,sling,50.6221872,3.0732549,
Vice - Bar,bar,Noao,50.6390063,3.0594839,
Vice - Bar,bar,57,50.638666,3.0606449,
Vice - Bar,bar,Post Arrière,50.6387005,3.0610523,
Vice - Bar,bar,La Confrérie,50.6324424,3.0429015,
Vice - Bar,bar,Fripouille,50.631582,3.0643092,
Vice - Bar,bar,Shokô,50.6312233,3.0531393,
Vice - Bar,bar,Beerchope,50.6415798,3.065685,
Vice - Bar,bar,La Biche & le Renard,50.6415024,3.0656215,
Vice - Bar,bar,Vespero,50.6416607,3.0655411,
Vice - Bar,bar,Le Stout,50.6274647,3.050122,
Vice - Bar,bar,Le Braz,50.6406041,3.0601089,
Vice - Bar,bar,Le Noailles,50.635085,3.0670574,
Vice - Bar,bar,Le Yéti,50.6308852,3.0548625,
Vice - Bar,bar,Fool,50.6347587,3.0633789,
Vice - Bar,bar,La Clique,50.6411634,3.0653412,
Vice - Bar,bar,Box2Box,50.64044,3.0657995,
Vice - Bar,bar,Le Django,50.6415915,3.0653288,
Vice - Bar,bar,Magdeleine,50.6416154,3.0657114,
Vice - Bar,bar,Jacqueline,50.6421435,3.0659206,
Vice - Bar,bar,La Petite Place,50.643092,3.0675753,
Vice - Bar,bar,Au Gand'Brinus,50.6432528,3.0675914,
Vice - Bar,bar,Bernadette,50.6386707,3.060709,
Vice - Bar,bar,Drops,50.6386332,3.0603241,
Vice - Bar,bar,Little Havana,50.6374466,3.0582203,
Vice - Bar,bar,Au Boudin Bar,50.6374248,3.0581209,
Vice - Bar,bar,Pepere Bar,50.6294779,3.0611845,
Vice - Bar,bar,Le Bidule,50.6290365,3.0555887,
Vice - Bar,bar,Penny Lane,50.6346825,3.0655042,
Vice - Bar,bar,O'Local,50.632508,3.0636997,
Vice - Bar,bar,Anciennement Le Pol'Art,50.623514,3.054398,
Vice - Bar,bar,Le W,50.6250831,3.0484158,
Vice - Bar,bar,Nyctalope,50.6250766,3.0451645,
Vice - Bar,bar,Ô Papa Bar,50.6422282,3.0608258,
Vice - Bar,bar,L'Épi D'Orge,50.6321588,3.0876876,
Vice - Bar,bar,Lioness Queen,50.6321294,3.0892885,
Vice - Bar,bar,Boyster,50.6398136,3.0546981,
Vice - Bar,bar,Le Niagara,50.6194334,3.0610579,
Vice - Bar,bar,Les BerThoM - Lille,50.6251122,3.069887,
Vice - Bar,bar,Candy Shot,50.6387606,3.0584692,
Vice - Bar,bar,Amor Amor,50.6395695,3.0581112,
Vice - Bar,bar,Le Sinclair,50.6354084,3.0697156,
Vice - Bar,bar,Home,50.623353,3.0643496,
Vice - Bar,bar,La Bulle Café,50.622852,3.0681936,
Vice - Bar,bar,Club Max,50.6226084,3.0540657,
Vice - Bar,bar,Au P'tit Pompier,50.6126074,3.0466426,
Vice - Bar,bar,GRPS,50.6415823,3.0623551,
Vice - Bar,bar,La Base Arrière,50.6452973,3.062281,
Vice - Bar,bar,Vogue,50.6255149,3.0556871,
Vice - Bar,bar,Le bar à mines,50.6391448,3.0571089,
Vice - Bar,bar,O' Wica,50.6345087,3.0727557,
Vice - Bar,bar,Le Zébulon,50.6410044,3.0594523,
Vice - Bar,bar,Le Bistrot de la reine,50.6409062,3.0593037,
Vice - Bar,bar,Quai des Bananes,50.6419408,3.0566369,
Vice - Bar,bar,Le Penny Lane,50.6347161,3.0664373,
Vice - Bar,bar,Le Bada Bing,50.6438703,2.9887265,
Vice - Bar,bar,Boomkeur,50.6387271,3.0581719,
Vice - Bar,bar,Call of Beer,50.6368679,3.0599391,
Vice - Bar,bar,O'Passage,50.636642,3.0606427,
Vice - Bar,bar,Soultrain Café,50.6299132,3.0655057,
Vice - Bar,bar,Jaja,50.6440466,3.0585339,
Vice - Bar,bar,Little Delirium Café,50.6392839,3.0585794,
Vice - Bar,bar,Comptoir des copains,50.6348349,3.0631732,
Vice - Bar,bar,Hein - Brique House,50.638853,3.0709876,
Vice - Bar,bar,Le Jockey Club,50.6261736,3.0489112,
Vice - Bar,bar,Goya Lounge,50.6196799,3.0865401,
Vice - Bar,bar,Kong Bar,50.6396221,3.058088,
Vice - Bar,bar,La Cantina,50.639609,3.0583348,
Vice - Bar,bar,L'Illustration,50.6394708,3.0584376,
Vice - Bar,bar,Alices,50.6374907,3.0638739,
Vice - Bar,bar,Le Dojo,50.628464,3.0614617,
Vice - Bar,bar,Les Quais du Vieux-Lille,50.6470351,3.0585561,
Vice - Bar,bar,Carbone,50.6389808,3.070808,
Vice - Bar,bar,Le Bouquet,50.6207024,3.0564957,
Vice - Bar,bar,Bazar Comedy Club,50.6293871,3.0570032,
Vice - Bar,bar,Old Dirty Biniou,50.6267202,3.0570016,
Vice - Bar,bar,Monkey,50.6302035,3.0614845,
Vice - Bar,bar,Le Zeppelin,50.6306602,3.05617,
Vice - Bar,bar,Le Velvet,50.6307455,3.0559998,
Vice - Bar,bar,L'Entrepotes Lille,50.6391706,3.0584339,
Vice - Bar,bar,Le Kokâlan,50.6398732,3.0578972,
Vice - Bar,bar,La Pharmacie Bar,50.6399913,3.0578057,
Vice - Bar,bar,Drugstore Cafe,50.6394491,3.0582119,
Vice - Bar,bar,Hôp[i],50.6362032,3.0589792,
Vice - Bar,bar,Le Popbar,50.6327221,3.0517289,
Vice - Bar,bar,L'Atelier Iodé,50.6377153,3.0582477,
Vice - Bar,bar,Le Couz,50.6416502,3.0657427,
Vice - Bar,bar,Le Coincoin,50.6461194,3.05535,
Vice - Bar,bar,Jet Lag,50.6460836,3.0554196,
Vice - Bar,bar,O'Quai 9,50.6458978,3.0601202,
Vice - Bar,bar,Le Square Gambetta,50.6300814,3.0558334,
Vice - Bar,bar,The Fridge,50.6308778,3.055219,
Vice - Bar,bar,Restaurant O'chtib,50.6454889,3.0565605,
Vice - Bar,bar,Helter Skelter,50.6449908,3.0572713,
